scan_number,RT,pepmass,intensity,summed_ms2_intensity,126.0917,147.113,175.119,pass_threshold
8492,2409.755762,714.302001953125,313825.09375,161738.63940429737,no,yes,no,no
8493,2409.840887,1096.8115234375,0.0,124938.0493164065,no,no,no,no
8494,2409.925508,958.627624511719,293024.40625,107273.38391113318,no,no,no,no
8496,2410.09813,606.812805175781,1573528.0,3300636.5557861333,no,yes,yes,yes
8497,2410.36628,573.776672363281,483969.34375,2148707.0897216806,no,yes,yes,no
8499,2410.538766,665.775695800781,1264416.375,1811498.4371337895,no,yes,yes,no
8500,2410.806758,525.784240722656,1398341.125,3115559.2872314462,no,yes,yes,yes
8501,2410.905873,821.730834960938,589794.75,307582.55859375105,no,yes,no,no
8502,2410.990719,674.327453613281,363650.34375,285000.4268798836,no,yes,yes,no
8504,2411.163348,436.556396484375,1800208.25,4789311.2548828125,no,yes,yes,yes
8505,2411.431854,543.29345703125,1090026.625,2414999.832885743,no,yes,yes,yes
8506,2411.531199,669.65673828125,854652.5625,1235106.4644775402,no,yes,yes,yes
8507,2411.615844,393.181732177734,1378829.625,3469050.611083985,no,yes,yes,no
8508,2411.704225,439.211090087891,679724.0625,1930157.0772705083,no,yes,yes,no
8509,2411.788333,1005.454772949219,757893.875,814594.9080810559,no,yes,no,yes
8510,2411.873571,489.293609619141,800671.875,2174136.228149415,no,yes,yes,no
8511,2411.958697,573.828674316406,608942.6875,2553770.9737548833,no,yes,yes,yes
8512,2412.043687,776.030883789063,370316.71875,386659.90039062593,no,yes,yes,no
8513,2412.131078,536.764587402344,328462.8125,1392098.2410888681,no,yes,yes,no
8515,2412.302947,485.242614746094,3541735.75,9060355.943481445,no,yes,yes,yes
8516,2412.571202,455.237884521484,2594208.5,6509702.373046875,no,yes,yes,no
8517,2412.670914,824.716613769531,272875.21875,367072.44628906343,no,yes,no,no
8518,2412.755534,382.888366699219,1342191.375,4011420.136962891,no,yes,yes,yes
8519,2412.840525,493.261383056641,332109.96875,1574777.8801269536,no,yes,yes,no
8520,2412.925526,660.79541015625,361954.0625,604852.0369873056,no,yes,yes,no
8521,2413.010794,682.354125976563,337543.53125,556709.3511962895,no,yes,yes,no
8522,2413.095907,630.634338378906,281110.875,486165.4216308603,no,yes,yes,no
8524,2413.268548,943.746765136719,1524481.625,2112967.1870117197,no,yes,no,no
8525,2413.536925,513.273559570313,827161.0,2413444.4495849614,no,yes,yes,yes
8526,2413.634506,397.211151123047,1790273.5,3600179.5780029297,no,yes,yes,yes
8527,2413.719243,719.3779296875,904079.3125,1648254.5812988286,no,yes,yes,no
8528,2413.804123,773.879821777344,207724.75,266600.1916503912,no,yes,yes,yes
8529,2413.892509,625.596008300781,467751.0,1394715.4516601572,no,yes,yes,no
8530,2413.980407,823.772827148438,346306.15625,353143.8112792978,no,yes,no,no
8532,2414.151354,470.256958007813,4676372.5,6576479.935913086,no,yes,yes,no
8533,2414.420268,376.858947753906,850308.875,3077545.2657470703,no,yes,yes,yes
8534,2414.517118,470.256958007813,1338668.0,4666443.0517578125,no,yes,yes,no
8535,2414.601334,1121.448852539063,394266.75,351461.05725097755,no,no,no,no
8537,2414.772838,578.305358886719,1710989.25,2943876.7288818364,no,yes,yes,yes
8538,2415.04086,723.334594726563,728695.625,521679.61694336095,no,yes,no,yes
8539,2415.136716,740.527709960938,237753.703125,480561.9925537134,no,yes,no,no
8540,2415.224739,703.559631347656,383310.59375,368998.4680175792,no,yes,yes,no
8542,2415.396696,664.005310058594,1413006.5,2050492.2587890634,no,yes,yes,yes
8543,2415.664962,543.578186035156,769849.5,2460309.2443847666,no,yes,yes,no
8544,2415.760313,740.727844238281,0.0,266372.9053955088,no,yes,no,no
8546,2415.93219,540.292602539063,296364.40625,983626.023315431,no,yes,yes,no
8547,2416.200432,678.029174804688,279557.28125,1273449.3071289072,no,yes,yes,no
8549,2416.372541,403.256988525391,34740740.0,43219139.95263672,no,yes,yes,yes
8550,2416.640783,718.858764648438,275463.59375,344403.9497070319,no,yes,no,no
8551,2416.737539,643.748596191406,0.0,313942.68847656326,no,yes,yes,no
8553,2416.908525,510.787689208984,1931100.875,4238580.33959961,yes,yes,yes,yes
8554,2417.176527,414.871429443359,1583016.25,4534709.799072266,no,yes,yes,no
8555,2417.272129,497.924407958984,1127169.0,3364873.679931641,no,yes,yes,yes
8556,2417.357121,534.588195800781,697034.125,2387637.9709472666,no,yes,yes,no
8557,2417.441367,596.826354980469,450546.75,966919.9678955092,no,yes,yes,yes
8558,2417.52662,569.758605957031,888341.125,1748725.3579101572,no,yes,yes,no
8560,2417.69899,548.972412109375,413587.21875,1772361.0819091813,no,yes,yes,no
8561,2417.967242,678.367248535156,642666.25,1329153.2144775402,no,yes,yes,no
8563,2418.139605,499.264251708984,24121668.0,30100677.55883789,no,yes,yes,yes
8564,2418.408471,566.651184082031,3104019.5,7793005.881225586,no,yes,yes,no
8565,2418.504824,440.866638183594,1807308.25,5264511.341796875,no,yes,yes,no
8566,2418.589327,583.80517578125,947982.8125,1481510.2366943369,no,yes,yes,no
8567,2418.673331,647.321166992188,0.0,730932.8048095712,no,yes,yes,no
8568,2418.758447,799.105773925781,443538.5625,259780.1859130873,no,no,no,no
8570,2418.9307,581.793579101563,2670882.5,3889373.400634766,no,yes,yes,no
8571,2419.198689,377.705841064453,2571315.75,7718583.562744141,no,yes,yes,yes
8572,2419.294172,474.236419677734,678983.4375,1710271.7629394534,no,yes,yes,no
8573,2419.378921,527.624389648438,839854.1875,2647681.7747802744,no,yes,yes,no
8575,2419.551034,509.5966796875,2416476.5,5924848.48059082,no,yes,yes,yes
8576,2419.819305,444.860321044922,1769693.0,2847323.3469238286,no,yes,yes,no
8578,2419.991897,459.264587402344,2491381.25,5315403.378295898,no,yes,yes,no
8579,2420.260167,589.268676757813,435236.5,936242.9843750008,no,yes,yes,no
8580,2420.357775,486.906005859375,330013.21875,2262429.3372802744,no,yes,yes,no
8582,2420.529523,390.228729248047,1871089.125,3965865.061279297,no,yes,yes,yes
8583,2420.797527,684.833435058594,1024484.4375,2260991.1811523447,no,yes,yes,no
8584,2420.892747,713.830261230469,608163.3125,387539.9980468757,no,yes,yes,yes
8585,2420.977116,487.560882568359,316738.6875,1279471.2625732436,no,yes,yes,no
8586,2421.062364,690.295104980469,366844.5625,174184.2651367194,no,yes,yes,no
8587,2421.147494,620.287475585938,313475.21875,610234.555908204,no,yes,yes,no
8588,2421.235877,674.797058105469,301215.28125,286404.469604493,no,yes,yes,no
8589,2421.320846,490.260406494141,191293.75,1367262.4782714858,no,yes,yes,no
8591,2421.492094,621.803100585938,0.0,438313.4562988294,yes,yes,yes,no
8592,2421.760474,852.063659667969,306776.21875,227252.43432617254,no,no,no,no
8593,2421.854341,862.396179199219,733126.0,130540.6250000004,no,no,no,no
8595,2422.025733,471.234008789063,3300682.0,4447387.311279297,no,yes,yes,yes
8597,2422.405804,449.224792480469,1763205.875,2971412.583618165,no,yes,yes,no
8598,2422.673321,725.294921875,890823.0,1070727.3277587895,no,no,yes,yes
8599,2422.769665,586.291442871094,0.0,666431.6660156264,no,yes,yes,yes
8600,2422.854307,861.393188476563,358751.8125,185474.79333496137,no,no,no,no
8601,2422.939301,654.331726074219,405206.15625,583147.3765869156,no,yes,yes,yes
8603,2423.111169,476.223663330078,1059282.125,2393403.1030273447,no,yes,yes,yes
8604,2423.379426,711.979064941406,937387.6875,959414.7940673836,no,yes,no,yes
8605,2423.475417,674.546875,632051.9375,1497058.5775146494,no,yes,yes,no
8606,2423.560142,525.748840332031,515230.53125,1672699.4548339855,no,yes,yes,yes
8607,2423.645143,822.066162109375,0.0,271993.3123779302,no,yes,no,no
8609,2423.817394,631.326049804688,0.0,550598.2176513679,no,yes,yes,no
8610,2424.085272,621.28759765625,325265.75,263321.93554687523,no,yes,yes,no
8611,2424.181378,523.916259765625,823519.0625,1767489.3610839855,no,yes,yes,yes
8613,2424.352606,720.007690429688,395196.21875,873748.3848876962,no,yes,yes,no
8614,2424.62014,598.327453613281,305810.28125,478941.231201173,no,yes,yes,no
8615,2424.716481,803.398742675781,0.0,538391.5249023444,no,yes,yes,no
8616,2424.800972,590.770263671875,256580.921875,668124.284179688,no,yes,yes,yes
8618,2424.971965,613.935363769531,1083944.75,2694338.7398681655,no,yes,yes,yes
8619,2425.240489,670.673828125,959339.1875,1477991.093017579,no,yes,yes,yes
8620,2425.339465,512.705139160156,736324.0,1416746.2451171884,no,yes,yes,no
8621,2425.42661,848.409484863281,471859.78125,269345.3724365242,no,yes,no,yes
8622,2425.510964,596.325500488281,572090.1875,961104.3581542983,no,yes,yes,no
8623,2425.598588,781.014709472656,304177.46875,212690.5405273446,no,no,no,no
8624,2425.682945,944.08203125,541370.3125,334232.8746337897,no,no,no,no
8626,2425.855694,602.753540039063,3593148.5,3798598.5505371103,no,yes,yes,yes
8627,2426.123567,478.798889160156,2780240.0,4771418.347045898,no,yes,yes,yes
8628,2426.221439,913.9375,0.0,164637.16674804737,no,no,no,no
8629,2426.30617,742.338562011719,0.0,152652.3082275397,no,yes,yes,no
8631,2426.478908,479.774078369141,2373149.0,6042634.739624023,no,yes,yes,yes
8632,2426.747049,387.197570800781,2100897.5,5311061.892822266,no,yes,yes,no
8633,2426.842536,544.928588867188,1330141.25,2609350.3002929697,no,yes,yes,yes
8634,2426.927398,857.39453125,1011723.0625,1134262.1049804701,no,yes,no,no
8635,2427.01266,899.060241699219,290327.09375,157584.7231445318,no,yes,no,no
8636,2427.097022,574.85693359375,202115.0625,744410.3023681652,no,yes,yes,no
8637,2427.182281,755.598205566406,0.0,120666.23168945347,no,yes,no,no
8639,2427.354773,433.902282714844,1778040.875,4650155.393310547,no,yes,yes,yes
8640,2427.622902,407.861602783203,2480079.75,6146578.26965332,no,yes,yes,yes
8641,2427.721014,857.732482910156,1081876.625,1153790.3662109387,no,yes,no,no
8643,2427.89227,399.548187255859,1873802.875,3859216.7525634766,no,yes,yes,no
8644,2428.160499,747.833251953125,274063.09375,366978.3699951179,no,yes,no,no
8645,2428.256868,494.591583251953,971227.0625,2174484.0288085947,no,yes,yes,no
8646,2428.342109,851.728881835938,227123.453125,196110.76806640648,no,no,no,no
8647,2428.427336,723.005920410156,634882.5625,314909.16540527414,no,yes,no,yes
8648,2428.512596,979.919799804688,0.0,125670.57934570377,no,no,no,no
8650,2428.684202,502.256958007813,1954163.375,5080474.535766602,no,yes,yes,no
8651,2428.952592,430.75,471433.46875,2003375.8988037116,no,yes,yes,no
8652,2429.049948,825.027465820313,1112873.0,1174355.9039306648,no,yes,no,yes
8653,2429.134688,655.990356445313,980200.875,1040302.3242187516,no,yes,yes,yes
8655,2429.307193,503.271545410156,4289771.5,9380614.114135742,no,yes,yes,yes
8656,2429.575709,381.875701904297,997565.0625,4056890.937866211,no,yes,yes,yes
8657,2429.673557,632.358154296875,539238.5625,1173441.7551269538,no,yes,yes,no
8658,2429.758309,801.376831054688,168970.890625,254328.4354248053,no,no,no,no
8660,2429.930906,670.987060546875,1653881.25,3665606.5177001953,no,yes,yes,no
8661,2430.199439,705.333435058594,611524.8125,643602.9783935556,no,yes,yes,yes
8662,2430.296402,803.337280273438,525047.25,753593.0908203132,no,yes,yes,yes
8663,2430.380915,848.744567871094,419555.03125,279787.7779541019,no,no,no,yes
8664,2430.466277,1122.115966796875,0.0,110941.39733886748,no,no,no,no
8665,2430.551273,667.290222167969,170900.9375,207493.21569824248,no,yes,yes,no
8666,2430.63639,592.2919921875,201216.59375,720586.6723632829,no,yes,yes,no
8668,2430.808515,1067.462646484375,172032.96875,173102.46118164097,no,no,no,yes
8670,2431.200508,557.291015625,6081100.5,9114365.559448242,no,yes,yes,no
8671,2431.468638,471.265563964844,6289851.0,13380499.60925293,no,yes,yes,yes
8672,2431.565602,381.862060546875,1212269.25,5081242.403076172,no,yes,yes,no
8673,2431.650347,625.63671875,346249.71875,900908.8828125012,no,yes,yes,yes
8674,2431.735614,1252.006103515625,241383.921875,267420.0854492192,no,no,no,no
8675,2431.823869,754.405578613281,228142.1875,275237.4847412111,no,yes,yes,no
8677,2431.996461,927.708862304688,377452.25,402575.2735595709,no,no,yes,no
8678,2432.26448,1251.502075195313,209549.578125,286533.7601318364,no,no,no,no
8679,2432.363569,719.834045410156,129539.5,341610.03125000093,no,no,yes,yes
8681,2432.535957,445.242828369141,1620365.625,4336280.862426758,no,yes,yes,no
8682,2432.804333,613.984436035156,647164.8125,1610858.4503173837,no,yes,yes,no
8683,2432.901683,747.582214355469,251696.75,732788.0659179696,no,no,yes,no
8684,2432.989581,540.196899414063,154891.125,1006554.4023437507,no,yes,yes,no
8685,2433.073423,680.657470703125,184480.53125,615862.742431642,no,yes,yes,no
8686,2433.158544,816.891540527344,0.0,176081.9605712894,no,yes,no,no
8688,2433.331303,607.280029296875,2053879.75,4064733.489501953,no,yes,yes,no
8689,2433.599678,429.221313476563,2146230.0,4876928.619140625,no,yes,yes,no
8690,2433.699415,537.229553222656,527281.25,2378188.6595459,no,yes,yes,no
8691,2433.786441,625.296630859375,273959.28125,599406.8994140637,no,yes,yes,no
8692,2433.871018,643.327087402344,343174.78125,499889.3251953137,no,yes,yes,no
8694,2434.043754,419.903686523438,5945992.0,14210983.147094727,no,yes,yes,no
8695,2434.312142,546.236511230469,1684155.375,4176690.1303710947,no,yes,yes,yes
8696,2434.413632,561.819213867188,688122.875,2061384.7993164072,no,yes,yes,yes
8697,2434.498265,629.353088378906,549987.8125,1370668.3992919934,no,yes,yes,yes
8698,2434.583623,491.996429443359,320098.125,2387398.290527344,no,yes,yes,no
8699,2434.672015,619.332336425781,397997.03125,851624.2176513681,no,yes,yes,yes
8700,2434.755747,818.851501464844,138570.734375,243152.3240966802,no,no,yes,no
8701,2434.840865,913.110229492188,191589.796875,105260.38366699271,no,no,no,no
8702,2434.925865,1286.099243164063,147473.71875,184408.2800292974,no,no,no,no
8704,2435.098739,514.244201660156,2641693.75,5090927.080200195,no,yes,yes,no
8705,2435.367112,399.220428466797,2435641.25,5240551.549682617,no,yes,yes,yes
8706,2435.466099,548.614624023438,691985.1875,2861587.7757568364,no,yes,yes,yes
8707,2435.550833,770.862670898438,294022.15625,292324.6522216801,no,no,no,no
8708,2435.638215,689.355041503906,134673.78125,406101.84191894624,no,yes,yes,no
8709,2435.722449,774.049987792969,0.0,335775.3366699227,no,yes,yes,no
8710,2435.807821,594.274597167969,133879.171875,610894.3509521498,no,yes,yes,no
8711,2435.892692,868.047058105469,180793.78125,162349.7346191411,no,no,no,no
8713,2436.064597,413.911468505859,1962328.875,5951129.5625,no,yes,yes,no
8714,2436.333593,611.289184570313,1785865.25,3498534.6096191416,no,yes,yes,yes
8715,2436.432048,457.242767333984,2520529.0,4673878.433349609,no,yes,yes,yes
8716,2436.519938,451.267974853516,813607.3125,2541355.531982422,no,yes,yes,no
8717,2436.603795,596.308166503906,150028.09375,780212.9077148449,no,yes,yes,yes
8718,2436.688816,775.029602050781,148396.359375,252805.3972167977,no,no,no,no
8720,2436.861659,567.308227539063,3701765.25,5907065.952270509,no,yes,yes,no
8721,2437.129047,664.307312011719,2224374.75,5300074.311035156,no,yes,yes,no
8722,2437.226794,573.792846679688,195035.28125,1054548.3395996103,no,yes,yes,no
8723,2437.314308,493.502838134766,790575.8125,3616346.174560547,no,yes,yes,no
8725,2437.48638,983.481628417969,207160.734375,244440.51000976624,no,no,yes,yes
8726,2437.754772,689.004211425781,166794.96875,493358.7099609384,no,yes,yes,yes
8727,2437.863774,727.862548828125,0.0,482347.9632568368,no,yes,no,no
8729,2438.904357,538.250610351563,741123.6875,2151924.0794677744,no,yes,yes,yes
8730,2439.172746,927.374938964844,483283.53125,415336.9484863287,no,no,no,no
8731,2439.301199,623.790344238281,230618.3125,422223.00854492275,no,yes,yes,no
8732,2439.385948,875.703125,0.0,62819.64587402392,no,yes,no,no
8733,2439.471309,867.711853027344,204104.203125,93341.33044433632,no,no,no,no
8734,2439.556698,741.385009765625,0.0,143592.1326904299,no,yes,no,no
8735,2439.641818,759.677978515625,216280.375,166280.8468017586,no,yes,yes,no
8737,2439.814679,612.821533203125,2395557.25,3768198.1483154297,no,yes,yes,yes
8738,2440.083091,416.195709228516,503035.71875,2984618.649780274,no,yes,yes,no
8739,2440.192543,1140.48388671875,240155.46875,94487.3386230474,no,no,no,no
8740,2440.276534,725.628112792969,127862.015625,287049.32849121175,no,no,yes,no
8742,2440.449917,462.275299072266,4199735.5,5307602.166870117,no,yes,yes,no
8743,2440.718183,636.559875488281,2203409.25,4765527.381835938,no,yes,yes,yes
8744,2440.826642,521.772644042969,1028536.6875,3046853.2626953134,no,yes,yes,no
8745,2440.911774,584.833679199219,2259040.5,3831064.979003907,no,yes,yes,yes
8746,2440.996504,706.394897460938,1307046.125,2258568.8377685547,no,yes,yes,yes
8747,2441.08175,490.282531738281,739556.0,2941242.0258789067,no,yes,yes,no
8748,2441.166889,441.893920898438,939029.4375,4121151.74206543,no,yes,yes,no
8749,2441.252626,1139.98388671875,325701.875,229402.09716796956,no,no,no,yes
8750,2441.337744,540.881591796875,311960.09375,1903319.2028808605,no,yes,yes,no
8751,2441.422885,1110.821655273438,148721.46875,220752.64611816467,no,no,no,no
8752,2441.5113,1136.822998046875,160508.015625,425805.4749755863,no,no,no,no
8753,2441.598128,740.347351074219,0.0,251704.1701660162,no,no,yes,no
8754,2441.682619,999.737731933594,197505.59375,132231.92041015648,no,no,no,no
8755,2441.768246,1019.081298828125,215669.59375,276460.54223632853,no,no,no,no
8757,2441.940229,827.907287597656,192260.734375,216406.1472167974,no,yes,no,yes
8758,2442.208621,760.324340820313,213911.796875,243815.90991211002,no,yes,no,yes
8759,2442.318458,742.872314453125,0.0,146557.4575195321,no,yes,no,no
8760,2442.406115,913.438415527344,145234.109375,180533.0664062506,no,no,no,yes
8762,2442.577962,551.543273925781,4655297.0,14851943.952514648,no,yes,yes,no
8763,2442.846341,510.744201660156,4393148.5,9288935.627441406,no,yes,yes,no
8764,2442.956316,498.583801269531,877983.3125,3175372.830688477,no,yes,yes,no
8765,2443.040431,735.054626464844,564738.8125,869680.8853759775,no,yes,no,no
8766,2443.125685,384.221588134766,1264707.25,3693602.739257813,yes,yes,yes,no
8767,2443.210947,1110.486450195313,290299.5,380023.57751464937,no,no,no,no
8768,2443.296431,1286.600463867188,261813.703125,162528.21508789112,no,no,no,no
8769,2443.380568,744.346252441406,0.0,250964.50561523536,no,yes,yes,no
8771,2443.552433,1136.489868164063,602169.5625,841595.8297119148,no,no,yes,no
8772,2443.820832,700.829467773438,131719.828125,444522.41638183704,no,yes,yes,no
